Calendar_Date,ID,Track_Direction,Line,Branch,Track_Name,Location_Description,Loc_GTFS_Stop_ID,Location_Type,Direction_Sort,Restriction_Status,Date_Restriction_Reported,Date_Restriction_Cleared,Restriction_Speed_MPH,Restriction_Reason,Restriction_Distance_Feet,Restriction_Distance_Miles,Line_Restricted_Track_Pct,Line_Total_Track_Miles,Systemwide_Restricted_Track_Pct,Systemwide_Total_Track_Miles,SR_Restriction_Distance_Span,Restriction_Path,Restriction_Days_Active_On_Calendar_Day,Restriction_Days_to_Clear,Daily_Restriction_Count_Start,Month_Restriction_Count_Start,Restriction_Count_New,Restriction_Count_Cleared,Month_Restriction_Count_End,Daily_Restriction_Count_End
2024-02-23,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,260,,1,0,0,0,0,1
2024-02-22,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,259,,1,0,0,0,0,1
2024-02-21,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,258,,1,0,0,0,0,1
2024-02-20,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,257,,1,0,0,0,0,1
2024-02-19,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,256,,1,0,0,0,0,1
2024-02-18,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,255,,1,0,0,0,0,1
2024-02-17,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,254,,1,0,0,0,0,1
2024-02-16,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,253,,1,0,0,0,0,1
2024-02-15,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,252,,1,0,0,0,0,1
2024-02-14,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,251,,1,0,0,0,0,1
2024-02-13,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,250,,1,0,0,0,0,1
2024-02-12,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,249,,1,0,0,0,0,1
2024-02-11,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,248,,1,0,0,0,0,1
2024-02-10,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,247,,1,0,0,0,0,1
2024-02-09,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,246,,1,0,0,0,0,1
2024-02-08,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,245,,1,0,0,0,0,1
2024-02-07,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,244,,1,0,0,0,0,1
2024-02-06,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,243,,1,0,0,0,0,1
2024-02-05,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,242,,1,0,0,0,0,1
2024-02-04,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,241,,1,0,0,0,0,1
2024-02-03,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,240,,1,0,0,0,0,1
2024-02-02,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,239,,1,0,0,0,0,1
2024-02-01,548597,EB,Green Line,Green Line - B,GL Kenmore-Boston Col. EB,EB Griggs St Station,place-grigg,Station,GBEB-17,Active Restriction,2023-06-08,,6 mph,Track,302.9999999999987,0.05738636363636339,0.0010629072723905054,53.99,4.2065946075621897e-4,136.42,Multi-Segment,Start,238,,1,1,0,0,0,1
2024-02-13,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,311,,0,0,0,0,0,0
2024-02-12,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,310,,0,0,0,0,0,0
2024-02-11,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,309,,0,0,0,0,0,0
2024-02-10,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,308,,0,0,0,0,0,0
2024-02-09,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,307,,0,0,0,0,0,0
2024-02-08,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,306,,0,0,0,0,0,0
2024-02-07,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,305,,0,0,0,0,0,0
2024-02-06,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,304,,0,0,0,0,0,0
2024-02-05,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,303,,0,0,0,0,0,0
2024-02-04,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,302,,0,0,0,0,0,0
2024-02-03,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,301,,0,0,0,0,0,0
2024-02-02,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,300,,0,0,0,0,0,0
2024-02-01,532634,WB,Blue Line,Blue Line,BL WB,WB Wood Island Station,place-wimnl,Station,BLWB-11,Active Restriction,2023-04-08,,25 mph,Track,300.9999999999991,0.05700757575757558,0.00456791472416471,12.48,4.178828306522181e-4,136.42,Multi-Segment,Midpoint,299,,0,0,0,0,0,0
2024-02-29,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,903,,1,0,0,0,1,1
2024-02-28,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,902,,1,0,0,0,0,1
2024-02-27,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,901,,1,0,0,0,0,1
2024-02-26,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,900,,1,0,0,0,0,1
2024-02-25,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,899,,1,0,0,0,0,1
2024-02-24,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,898,,1,0,0,0,0,1
2024-02-23,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,897,,1,0,0,0,0,1
2024-02-22,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,896,,1,0,0,0,0,1
2024-02-21,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,895,,1,0,0,0,0,1
2024-02-20,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,894,,1,0,0,0,0,1
2024-02-19,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,893,,1,0,0,0,0,1
2024-02-18,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,892,,1,0,0,0,0,1
2024-02-17,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,891,,1,0,0,0,0,1
2024-02-16,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,890,,1,0,0,0,0,1
2024-02-15,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,889,,1,0,0,0,0,1
2024-02-14,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,888,,1,0,0,0,0,1
2024-02-13,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,887,,1,0,0,0,0,1
2024-02-12,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,886,,1,0,0,0,0,1
2024-02-11,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,885,,1,0,0,0,0,1
2024-02-10,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,884,,1,0,0,0,0,1
2024-02-09,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,883,,1,0,0,0,0,1
2024-02-08,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,882,,1,0,0,0,0,1
2024-02-07,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,881,,1,0,0,0,0,1
2024-02-06,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,880,,1,0,0,0,0,1
2024-02-05,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,879,,1,0,0,0,0,1
2024-02-04,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,878,,1,0,0,0,0,1
2024-02-03,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,877,,1,0,0,0,0,1
2024-02-02,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,876,,1,0,0,0,0,1
2024-02-01,325637,WB,Green Line,Green Line - C,GL Kenmore-Cleveland Cir. WB,WB Englewood Ave to Cleveland Cir.,place-engav | place-clmnl,Between Stations,GCWB-26,Active Restriction,2021-09-09,,10 mph,Track,137.00000000000045,0.025946969696969784,4.8058843669142033e-4,53.99,1.9019916212410047e-4,136.42,Single Segment,Start|End,875,,1,1,0,0,0,1
2024-02-29,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,279,,1,0,0,0,1,1
2024-02-28,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,278,,1,0,0,0,0,1
2024-02-27,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,277,,1,0,0,0,0,1
2024-02-26,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,276,,1,0,0,0,0,1
2024-02-25,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,275,,1,0,0,0,0,1
2024-02-24,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,274,,1,0,0,0,0,1
2024-02-23,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,273,,1,0,0,0,0,1
2024-02-22,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,272,,1,0,0,0,0,1
2024-02-21,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,271,,1,0,0,0,0,1
2024-02-20,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,270,,1,0,0,0,0,1
2024-02-19,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,269,,1,0,0,0,0,1
2024-02-18,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,268,,1,0,0,0,0,1
2024-02-17,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,267,,1,0,0,0,0,1
2024-02-16,544805,NB,Red Line,Red Line - Braintree,RL Alewife-Braintree NB,NB Quincy Center to Wollaston,place-qnctr | place-wlsta,Between Stations,RBNB-06,Active Restriction,2023-05-26,,25 mph,Track,6350,1.2026515151515151,0.025367043137555688,47.41,0.008815800580204628,136.42,Single Segment,Start|End,266,,1,0,0,0,0,1
